Continent,Country,Product,Date,Materials,Product,Volume
Europe,Faroe Islands,Caps,2018/05/16,Lst_BUILDING_MATERIALS,sand,83.29
Europe,Spain,Caps,2021/06/19,Lst_BUILDING_MATERIALS,gravel,62.06
Europe,United Kingdom of Great Britain and Northern Ireland,Gold,2001/05/29,Lst_BUILDING_MATERIALS,concrete,86.73
Americas,Bolivia (Plurinational State of),mercury,2015/02/22,Lst_METALS,brass,88.18
Asia,"Taiwan, Province of China",Meat,2004/04/24,Lst_METALS,hydrogen,72.78
Asia,Azerbaijan,Caps,2013/05/10,Lst_FABRICS,cloth,54.23
Asia,United Arab Emirates,T-shirts,2015/10/02,Lst_OTHER_MATERIALS,clay,57.5
Africa,Swaziland,mercury,2012/05/05,Lst_METALS,carbon dioxide,49.31
Asia,Lebanon,pullovers ,2019/02/11,Lst_OTHER_MATERIALS,fibreglass,69.41
Americas,Saint Martin (French part),iron,2004/05/22,Lst_FABRICS,cotton,72.13
Europe,Croatia,pullovers ,2016/08/25,Lst_OTHER_MATERIALS,paraffin,85.62
Americas,Montserrat,aluminium ,2002/09/25,Lst_OTHER_MATERIALS,clay,56.05
Americas,French Guiana,Antibiotics ,2014/01/25,Lst_BUILDING_MATERIALS,metal,43.67
Africa,Comoros,Alcohol  ,2013/01/08,Lst_FABRICS,FABRICS,53.07
Europe,Macedonia (the former Yugoslav Republic of),Coffee,2008/01/14,Lst_METALS,hydrogen,65.86
Oceania,American Samoa,iron,2018/04/11,Lst_FABRICS,cloth,94.1
Europe,Netherlands,Antibiotics ,2013/09/20,Lst_METALS,iron,47.75
Europe,Sweden,aluminium ,2014/04/16,Lst_OTHER_MATERIALS,fibreglass,47.24
Africa,Congo,bronze  ,2014/11/29,Lst_OTHER_MATERIALS,clay,91.53
Oceania,Marshall Islands,bronze  ,2001/07/01,Lst_BUILDING_MATERIALS,slate,45.16
Europe,Ukraine,magnesium ,2007/03/18,Lst_OTHER_MATERIALS,asbestos,42.33
Europe,United Kingdom of Great Britain and Northern Ireland,Jerseys,2010/09/13,Lst_METALS,platinum,44.02
Europe,Malta,Beans,2020/05/11,Lst_OTHER_MATERIALS,OTHER MATERIALS,85.64
Oceania,Kiribati,Corn,2004/05/19,Lst_BUILDING_MATERIALS,gravel,40.34
Asia,Bhutan,uranium,2005/10/27,Lst_OTHER_MATERIALS,soil,90.53
Americas,Virgin Islands (U.S.),copper,2008/09/03,Lst_BUILDING_MATERIALS,wood,83.32
Asia,Turkey,Beans,2006/09/26,Lst_METALS,tin,72.77
Oceania,Marshall Islands,Beans,2011/08/16,Lst_METALS,alloy,47.07
Oceania,New Caledonia,aluminium ,2014/02/05,Lst_OTHER_MATERIALS,asbestos,72.01
Africa,South Sudan,Alcohol  ,2018/12/02,Lst_METALS,magnesium,48.28
Oceania,French Polynesia,Antibiotics ,2013/03/17,Lst_OTHER_MATERIALS,petrol,36.64
Asia,Saudi Arabia,seeds,2014/08/13,Lst_BUILDING_MATERIALS,metal,35.57
Africa,Cameroon,magnesium ,2003/07/20,Lst_METALS,GASES,78.42
Africa,Niger,safflower,2011/03/07,Lst_METALS,iron,84.29
Oceania,Palau,uranium,2000/08/12,Lst_BUILDING_MATERIALS,concrete,98.74
Asia,Macao,copper,2003/03/11,Lst_OTHER_MATERIALS,charcoal,72.44
Africa,Libya,iron,2018/06/09,Lst_FABRICS,FABRICS,48.92
Asia,Bhutan,fish,2001/05/12,Lst_BUILDING_MATERIALS,sand,60.86
Americas,Mexico,Rice,2003/01/24,Lst_OTHER_MATERIALS,dust,58.06
Africa,"Saint Helena, Ascension and Tristan da Cunha",iron,2001/11/10,Lst_BUILDING_MATERIALS,gravel,38.73
Africa,Rwanda,Bananas,2020/08/29,Lst_FABRICS,polyester,32.07
Americas,Barbados,aluminium ,2019/10/15,Lst_OTHER_MATERIALS,clay,77.87
Africa,Burundi,uranium,2009/10/24,Lst_METALS,magnesium,95.88
Europe,Isle of Man,Gold,2015/08/25,Lst_METALS,magnesium,93.44
Oceania,American Samoa,pullovers ,2011/02/19,Lst_OTHER_MATERIALS,asbestos,33.06
Oceania,Nauru,Jerseys,2012/11/02,Lst_FABRICS,wool,30.41
Africa,Mauritania,Rice,2005/03/31,Lst_METALS,GASES,32.42
Africa,CÃ´te d Ivoire,Sugar ,2015/03/20,Lst_METALS,steel,88.75
Americas,Canada,copper,2015/06/29,Lst_METALS,nickel,89.64
Africa,Malawi,Silver ,2016/12/14,Lst_OTHER_MATERIALS,chalk,87.48
Europe,San Marino,bronze  ,2002/08/08,Lst_METALS,copper,81.19
Americas,Montserrat,fish,2015/07/26,Lst_METALS,iron,44.51
Oceania,American Samoa,T-shirts,2016/04/22,Lst_METALS,iron,36.13
Oceania,Palau,magnesium ,2008/09/14,Lst_FABRICS,cotton,71.05
Oceania,Tuvalu,Silver ,2018/05/16,Lst_METALS,tin,90.9
Asia,Bangladesh,seeds,2000/06/18,Lst_METALS,iron,92.59
Africa,Guinea,Provitamins,2015/03/09,Lst_BUILDING_MATERIALS,marble,59.65
Africa,Benin,Caps,2010/11/12,Lst_BUILDING_MATERIALS,slate,91.98
Europe,Poland,Antibiotics ,2009/06/04,Lst_METALS,iron,83.15
Europe,Norway,Palm oil,2019/06/26,Lst_OTHER_MATERIALS,ash,75.87
Americas,Montserrat,Coffee,2001/03/12,Lst_OTHER_MATERIALS,water,48.29
Europe,Monaco,Antibiotics ,2011/06/02,Lst_METALS,aluminium,46.92
Americas,Virgin Islands (U.S.),fish,2021/05/31,Lst_BUILDING_MATERIALS,plastic,64.59
Europe,France,Chocolate,2013/05/07,Lst_METALS,GASES,36.06
Europe,Isle of Man,Corn,2010/04/18,Lst_METALS,alloy,31.56
Oceania,Palau,magnesium ,2010/03/03,Lst_OTHER_MATERIALS,coal,98.46
Europe,Germany,magnesium ,2021/12/08,Lst_METALS,copper,85.64
Oceania,Niue,Coffee,2018/05/21,Lst_METALS,GASES,54.92
Oceania,Tonga,Gold,2016/12/20,Lst_FABRICS,silk,38.91
Europe,Liechtenstein,Caps,2011/06/15,Lst_BUILDING_MATERIALS,sand,66.12
Asia,Israel,Chocolate,2004/08/14,Lst_OTHER_MATERIALS,OTHER MATERIALS,31.84
Asia,Thailand,Palm oil,2005/06/11,Lst_METALS,iron,66.62
Europe,Norway,Palm oil,2020/05/23,Lst_OTHER_MATERIALS,dust,69.13
Africa,Mauritania,mercury,2005/11/14,Lst_METALS,METALS,43.4
Asia,Lao People s Democratic Republic,Beans,2013/01/08,Lst_METALS,tin,54.28
Africa,Sudan,Chocolate,2001/03/15,Lst_FABRICS,polyester,77.92
Asia,Cyprus,pullovers ,2019/11/22,Lst_FABRICS,nylon,42.87
Oceania,American Samoa,T-shirts,2005/02/11,Lst_FABRICS,man-made fibres,63.84
Asia,Kuwait,Palm oil,2018/05/05,Lst_FABRICS,man-made fibres,38.27
Americas,Saint Kitts and Nevis,Diamonds,2008/05/29,Lst_OTHER_MATERIALS,steam,58.49
Oceania,American Samoa,Bananas,2011/01/06,Lst_BUILDING_MATERIALS,plastic,90.2
Europe,Russian Federation,Caps,2006/05/23,Lst_BUILDING_MATERIALS,brick,90.68
Oceania,Marshall Islands,Diamonds,2021/01/09,Lst_BUILDING_MATERIALS,marble,54.68
Africa,Burundi,Silver ,2011/12/06,Lst_OTHER_MATERIALS,coal,80.46
Oceania,Kiribati,Beans,2020/07/04,Lst_FABRICS,cloth,35.65
Americas,Barbados,Cocoa beans,2010/04/27,Lst_OTHER_MATERIALS,fibreglass,90.0
Asia,Azerbaijan,fish,2017/07/02,Lst_OTHER_MATERIALS,dust,71.59
Americas,Guatemala,Jerseys,2011/12/10,Lst_METALS,steel,52.78
Europe,Croatia,Provitamins,2000/12/20,Lst_OTHER_MATERIALS,coal,89.29
Europe,Moldova (Republic of),T-shirts,2004/09/16,Lst_OTHER_MATERIALS,soil,52.96
Africa,Zimbabwe,Beans,2009/09/06,Lst_FABRICS,silk,36.58
Oceania,Pitcairn,copper,2016/12/12,Lst_METALS,zinc,86.3
Asia,Kazakhstan,uranium,2000/01/30,Lst_BUILDING_MATERIALS,gravel,67.2
Americas,Haiti,Jewelry,2021/06/20,Lst_BUILDING_MATERIALS,wood,85.2
Americas,Martinique,Caps,2021/12/11,Lst_OTHER_MATERIALS,oil,89.43
Africa,Equatorial Guinea,magnesium ,2020/01/28,Lst_FABRICS,cotton,76.14
Oceania,Norfolk Island,fish,2021/01/06,Lst_BUILDING_MATERIALS,plastic,41.08
Europe,Croatia,Provitamins,2017/08/06,Lst_FABRICS,FABRICS,62.3
Asia,Sri Lanka,fish,2005/06/08,Lst_BUILDING_MATERIALS,sand,73.6
Africa,Mauritania,Coffee,2014/09/18,Lst_BUILDING_MATERIALS,wood,32.15
Asia,Pakistan,Corn,2007/05/02,Lst_BUILDING_MATERIALS,slate,35.87
Europe,Iceland,Sugar ,2008/04/12,Lst_METALS,oxygen,90.02
Europe,United Kingdom of Great Britain and Northern Ireland,aluminium ,2018/10/10,Lst_OTHER_MATERIALS,coal,43.46
Africa,Swaziland,Cocoa beans,2018/11/11,Lst_FABRICS,lace,80.26
Americas,Guatemala,Provitamins,2000/11/13,Lst_OTHER_MATERIALS,steam,38.18
Americas,Puerto Rico,copper,2018/04/18,Lst_OTHER_MATERIALS,coal,35.57
Americas,Bahamas,seeds,2015/12/06,Lst_METALS,brass,94.66
Oceania,Kiribati,safflower,2006/09/28,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,41.58
Oceania,Nauru,Chocolate,2020/08/21,Lst_FABRICS,wool,71.23
Asia,Macao,Jewelry,2004/09/22,Lst_FABRICS,silk,88.36
Europe,Gibraltar,Bananas,2015/10/10,Lst_FABRICS,leather,81.95
Americas,Guatemala,copper,2005/03/30,Lst_BUILDING_MATERIALS,concrete,76.99
Americas,Guatemala,T-shirts,2008/05/18,Lst_FABRICS,cotton,70.86
Americas,Uruguay,Bananas,2003/08/09,Lst_OTHER_MATERIALS,paraffin,68.87
Oceania,Solomon Islands,Chocolate,2000/02/23,Lst_METALS,bronze,45.7
Asia,Bangladesh,Jerseys,2001/12/24,Lst_FABRICS,polyester,34.77
Europe,Montenegro,copper,2000/05/18,Lst_BUILDING_MATERIALS,sand,84.49
Americas,Guadeloupe,mercury,2001/12/27,Lst_BUILDING_MATERIALS,gravel,35.5
Oceania,Vanuatu,iron,2018/07/19,Lst_BUILDING_MATERIALS,concrete,60.02
Africa,Malawi,seeds,2018/11/05,Lst_FABRICS,man-made fibres,58.61
Americas,Virgin Islands (U.S.),Palm oil,2009/10/05,Lst_FABRICS,cotton,73.52
Europe,Moldova (Republic of),magnesium ,2004/01/19,Lst_OTHER_MATERIALS,OTHER MATERIALS,60.06
Europe,Belarus,Rice,2008/07/03,Lst_OTHER_MATERIALS,coal,48.44
Africa,Eritrea,Meat,2020/08/07,Lst_OTHER_MATERIALS,cardboard,41.73
Americas,Argentina,Diamonds,2005/07/30,Lst_BUILDING_MATERIALS,metal,49.18
Oceania,New Caledonia,Caps,2001/04/09,Lst_BUILDING_MATERIALS,sand,34.97
Asia,Afghanistan,Diamonds,2007/03/19,Lst_FABRICS,cloth,78.73
Asia,Afghanistan,Bananas,2016/12/22,Lst_METALS,silver,66.48
Asia,Uzbekistan,Provitamins,2005/03/03,Lst_METALS,oxygen,68.8
Americas,Ecuador,pullovers ,2006/05/30,Lst_FABRICS,wool,75.61
Europe,Estonia,Sugar ,2000/03/20,Lst_METALS,nitrogen,74.87
Europe,Russian Federation,Chocolate,2011/07/13,Lst_METALS,gold,74.37
Africa,Botswana,Cocoa beans,2001/10/18,Lst_FABRICS,linen,96.18
Africa,South Africa,pullovers ,2020/12/21,Lst_BUILDING_MATERIALS,slate,82.61
Africa,South Africa,Palm oil,2000/06/15,Lst_OTHER_MATERIALS,charcoal,98.7
Oceania,Tonga,Cocoa beans,2005/10/18,Lst_OTHER_MATERIALS,gas,76.65
Asia,Myanmar,Gold,2006/01/31,Lst_METALS,carbon dioxide,32.63
Oceania,Marshall Islands,safflower,2019/10/17,Lst_BUILDING_MATERIALS,cement,48.4
Africa,Uganda,aluminium ,2018/12/25,Lst_FABRICS,cotton,49.87
Europe,Belgium,magnesium ,2002/12/02,Lst_FABRICS,linen,39.74
Europe,Norway,copper,2019/10/21,Lst_FABRICS,linen,58.55
Asia,"Taiwan, Province of China",Sugar ,2018/01/12,Lst_BUILDING_MATERIALS,cement,86.87
Africa,"Saint Helena, Ascension and Tristan da Cunha",Corn,2016/12/12,Lst_OTHER_MATERIALS,ash,95.67
Americas,Guyana,magnesium ,2021/12/30,Lst_OTHER_MATERIALS,ash,96.23
Asia,Sri Lanka,aluminium ,2001/02/04,Lst_BUILDING_MATERIALS,glass,61.24
Oceania,Vanuatu,Corn,2005/03/02,Lst_BUILDING_MATERIALS,concrete,58.04
Americas,Turks and Caicos Islands,Cocoa beans,2007/09/13,Lst_FABRICS,man-made fibres,62.93
Oceania,Solomon Islands,Corn,2004/07/24,Lst_BUILDING_MATERIALS,slate,72.18
Europe,Estonia,Jerseys,2001/05/30,Lst_BUILDING_MATERIALS,plastic,71.78
Asia,India,Meat,2001/08/25,Lst_FABRICS,lace,80.48
Asia,Oman,Cocoa beans,2004/08/26,Lst_BUILDING_MATERIALS,metal,63.31
Africa,Guinea-Bissau,Coffee,2007/02/16,Lst_FABRICS,silk,74.62
Asia,Mongolia,Sugar ,2004/10/21,Lst_FABRICS,silk,94.7
Europe,Greece,Coffee,2021/12/06,Lst_BUILDING_MATERIALS,gravel,88.72
Americas,El Salvador,fish,2014/06/23,Lst_METALS,carbon dioxide,50.77
Africa,Zimbabwe,Gold,2014/08/10,Lst_BUILDING_MATERIALS,stone,66.25
Americas,Puerto Rico,Chocolate,2014/01/06,Lst_FABRICS,FABRICS,69.35
Africa,Ethiopia,Sugar ,2012/05/24,Lst_METALS,tin,74.04
Africa,Togo,iron,2011/10/18,Lst_OTHER_MATERIALS,dust,88.88
Oceania,Papua New Guinea,Cocoa beans,2008/01/20,Lst_METALS,gold,62.76
Americas,Bermuda,uranium,2006/10/08,Lst_BUILDING_MATERIALS,concrete,54.82
Africa,Algeria,Rice,2003/02/15,Lst_BUILDING_MATERIALS,sand,53.52
Asia,Lebanon,uranium,2015/04/05,Lst_METALS,lead,37.42
Africa,CÃ´te d Ivoire,Chocolate,2015/02/25,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,31.81
Oceania,Palau,Palm oil,2003/06/05,Lst_OTHER_MATERIALS,paper,76.6
Africa,Malawi,Sugar ,2014/08/03,Lst_FABRICS,wool,63.11
Africa,Seychelles,Jerseys,2015/04/03,Lst_OTHER_MATERIALS,fibreglass,93.56
Americas,Saint Martin (French part),Antibiotics ,2019/12/18,Lst_METALS,nickel,80.3
Africa,Benin,Chocolate,2004/02/23,Lst_OTHER_MATERIALS,dust,69.4
Asia,Hong Kong,aluminium ,2014/01/25,Lst_OTHER_MATERIALS,oil,63.29
Americas,Honduras,Alcohol  ,2001/11/02,Lst_METALS,bronze,45.51
Oceania,Australia,Meat,2008/08/15,Lst_METALS,nitrogen,40.06
Americas,Nicaragua,Rice,2020/07/16,Lst_METALS,METALS,63.17
Africa,South Africa,pullovers ,2005/11/10,Lst_OTHER_MATERIALS,mud,79.52
Europe,Hungary,Corn,2008/03/30,Lst_FABRICS,leather,73.68
Africa,Niger,Diamonds,2017/03/06,Lst_OTHER_MATERIALS,water,95.88
Europe,Italy,Caps,2016/02/05,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,59.9
Oceania,Niue,Corn,2003/08/26,Lst_METALS,silver,87.06
Africa,Chad,Meat,2012/02/10,Lst_BUILDING_MATERIALS,glass,40.27
Oceania,Samoa,magnesium ,2020/09/05,Lst_METALS,iron,64.04
Asia,Armenia,Silver ,2012/09/03,Lst_OTHER_MATERIALS,chalk,88.76
Asia,Bahrain,aluminium ,2002/11/21,Lst_BUILDING_MATERIALS,wood,58.23
Oceania,Vanuatu,fish,2021/09/18,Lst_FABRICS,polyester,95.05
Oceania,Wallis and Futuna,Meat,2008/01/18,Lst_BUILDING_MATERIALS,gravel,96.09
Africa,Central African Republic,Rice,2016/07/11,Lst_FABRICS,cloth,33.24
Africa,Libya,copper,2001/03/29,Lst_FABRICS,leather,94.81
Oceania,New Caledonia,Caps,2012/02/26,Lst_FABRICS,linen,47.77
Europe,Svalbard and Jan Mayen,aluminium ,2006/11/27,Lst_FABRICS,cotton,52.38
Europe,Norway,safflower,2018/04/05,Lst_FABRICS,cloth,92.92
Oceania,Samoa,Sugar ,2009/05/05,Lst_METALS,zinc,76.47
Africa,Western Sahara,aluminium ,2009/07/16,Lst_METALS,hydrogen,37.26
Europe,Svalbard and Jan Mayen,Provitamins,2006/05/06,Lst_BUILDING_MATERIALS,slate,30.75
Africa,Sudan,Cocoa beans,2018/08/27,Lst_FABRICS,lace,72.19
Europe,Greece,magnesium ,2004/09/16,Lst_FABRICS,FABRICS,94.2
Africa,Zambia,Cocoa beans,2011/06/18,Lst_FABRICS,wool,77.62
Asia,Kyrgyzstan,Beans,2021/11/11,Lst_OTHER_MATERIALS,clay,51.46
Americas,Colombia,Gold,2013/06/05,Lst_FABRICS,FABRICS,36.12
Americas,Guyana,T-shirts,2021/12/22,Lst_FABRICS,silk,37.69
Oceania,Tuvalu,uranium,2013/02/17,Lst_BUILDING_MATERIALS,concrete,35.67
Americas,United States of America,fish,2002/04/28,Lst_BUILDING_MATERIALS,stone,92.64
Europe,United Kingdom of Great Britain and Northern Ireland,Caps,2016/12/14,Lst_OTHER_MATERIALS,smoke,95.76
Europe,Montenegro,Caps,2001/07/28,Lst_BUILDING_MATERIALS,metal,64.75
Asia,Cyprus,fish,2020/12/24,Lst_BUILDING_MATERIALS,metal,97.83
Asia,Yemen,Cocoa beans,2012/09/21,Lst_METALS,oxygen,40.5
Oceania,Vanuatu,Caps,2013/11/21,Lst_METALS,GASES,81.04
Asia,Afghanistan,Bananas,2016/10/23,Lst_BUILDING_MATERIALS,marble,73.96
Asia,Bangladesh,uranium,2009/10/13,Lst_OTHER_MATERIALS,OTHER MATERIALS,76.17
Americas,Costa Rica,Cocoa beans,2001/07/14,Lst_FABRICS,linen,57.5
Africa,Cameroon,Sugar ,2003/10/02,Lst_FABRICS,cotton,68.31
Asia,China,bronze  ,2015/03/23,Lst_OTHER_MATERIALS,fibreglass,31.02
Americas,Cuba,Diamonds,2010/01/30,Lst_METALS,brass,35.49
Asia,Iran (Islamic Republic of),iron,2002/03/14,Lst_FABRICS,cloth,64.96
Africa,Burundi,Jerseys,2014/08/04,Lst_METALS,zinc,95.07
Asia,Syrian Arab Republic,Antibiotics ,2009/09/19,Lst_METALS,mercury,41.9
Asia,Iraq,copper,2019/05/26,Lst_METALS,magnesium,86.9
Europe,Russian Federation,Antibiotics ,2002/03/01,Lst_BUILDING_MATERIALS,plastic,76.69
Europe,Greece,Silver ,2005/04/10,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,73.68
Americas,Uruguay,Jewelry,2014/05/06,Lst_FABRICS,wool,37.84
Africa,Morocco,Jewelry,2006/02/24,Lst_OTHER_MATERIALS,dust,56.48
Africa,Equatorial Guinea,Caps,2018/05/23,Lst_METALS,tin,34.27
Oceania,Fiji,Cocoa beans,2002/12/09,Lst_FABRICS,FABRICS,80.95
Europe,Albania,uranium,2001/10/11,Lst_FABRICS,linen,40.21
Europe,Ã…land Islands,Gold,2002/08/25,Lst_OTHER_MATERIALS,water,72.73
Europe,Norway,Bananas,2019/08/29,Lst_METALS,helium,71.25
Africa,Cabo Verde,Jewelry,2021/05/30,Lst_METALS,mercury,86.03
Europe,Svalbard and Jan Mayen,Diamonds,2016/08/31,Lst_OTHER_MATERIALS,OTHER MATERIALS,60.48
Americas,Grenada,T-shirts,2007/10/10,Lst_OTHER_MATERIALS,clay,72.8
Asia,Lao People s Democratic Republic,Coffee,2018/12/11,Lst_OTHER_MATERIALS,petrol,78.21
Africa,Niger,Meat,2020/07/05,Lst_OTHER_MATERIALS,steam,84.26
Asia,Israel,uranium,2004/01/29,Lst_FABRICS,lace,72.65
Europe,Ã…land Islands,Gold,2001/09/01,Lst_FABRICS,cotton,57.36
Africa,Cameroon,pullovers ,2018/10/12,Lst_BUILDING_MATERIALS,concrete,33.15
Asia,Mongolia,fish,2018/09/18,Lst_METALS,lead,65.04
Asia,Korea (Republic of),Silver ,2009/10/11,Lst_FABRICS,cloth,46.86
Americas,Suriname,mercury,2020/03/14,Lst_METALS,gold,61.91
Europe,Monaco,Meat,2015/02/26,Lst_FABRICS,wool,37.64
Europe,Finland,fish,2003/12/10,Lst_FABRICS,cotton,74.39
Europe,Croatia,Caps,2016/10/14,Lst_FABRICS,silk,49.7
Americas,Peru,T-shirts,2021/07/15,Lst_METALS,uranium,96.29
Europe,Lithuania,magnesium ,2009/03/19,Lst_OTHER_MATERIALS,mud,64.67
Europe,Jersey,Antibiotics ,2015/09/17,Lst_METALS,magnesium,43.75
Asia,Oman,pullovers ,2020/08/14,Lst_BUILDING_MATERIALS,plastic,91.96
Oceania,French Polynesia,Jewelry,2005/05/13,Lst_OTHER_MATERIALS,petrol,65.45
Asia,Kazakhstan,Gold,2009/12/19,Lst_FABRICS,wool,64.81
Africa,Swaziland,iron,2004/05/02,Lst_METALS,uranium,71.04
Asia,Viet Nam,Palm oil,2012/06/24,Lst_OTHER_MATERIALS,soil,96.36
Americas,Argentina,Palm oil,2015/06/20,Lst_BUILDING_MATERIALS,marble,35.03
Africa,Gabon,Jerseys,2014/12/27,Lst_BUILDING_MATERIALS,stone,87.33
Europe,Ireland,Sugar ,2008/11/05,Lst_OTHER_MATERIALS,OTHER MATERIALS,58.95
Americas,Ecuador,Beans,2011/10/31,Lst_METALS,bronze,93.8
Americas,Turks and Caicos Islands,seeds,2011/02/21,Lst_OTHER_MATERIALS,soil,30.9
Asia,Sri Lanka,mercury,2012/06/01,Lst_METALS,tin,60.74
Africa,Mali,Rice,2021/02/02,Lst_FABRICS,man-made fibres,96.9
Africa,Rwanda,bronze  ,2017/05/04,Lst_METALS,uranium,59.92
Africa,South Africa,copper,2016/01/25,Lst_FABRICS,wool,69.72
Europe,Ukraine,uranium,2020/12/01,Lst_FABRICS,cotton,83.81
Asia,Turkmenistan,copper,2002/06/27,Lst_BUILDING_MATERIALS,stone,63.13
Asia,Nepal,Chocolate,2000/09/14,Lst_OTHER_MATERIALS,ash,95.68
Oceania,Papua New Guinea,Gold,2008/07/21,Lst_FABRICS,wool,46.59
Europe,Denmark,magnesium ,2003/02/05,Lst_BUILDING_MATERIALS,slate,83.33
Americas,Anguilla,Gold,2008/09/28,Lst_METALS,silver,41.17
Asia,Turkmenistan,Bananas,2020/04/26,Lst_OTHER_MATERIALS,coal,64.46
Europe,Italy,Sugar ,2015/04/20,Lst_FABRICS,cotton,85.46
Americas,Paraguay,iron,2021/12/24,Lst_OTHER_MATERIALS,oil,34.74
Americas,Saint BarthÃ©lemy,Jerseys,2005/01/02,Lst_BUILDING_MATERIALS,gravel,94.09
Europe,Jersey,Corn,2015/01/25,Lst_BUILDING_MATERIALS,slate,99.23
Europe,Austria,copper,2006/12/22,Lst_OTHER_MATERIALS,fibreglass,47.56
Europe,Germany,copper,2016/09/24,Lst_OTHER_MATERIALS,oil,63.24
Europe,Iceland,fish,2013/03/04,Lst_OTHER_MATERIALS,mud,89.59
Americas,Colombia,uranium,2021/08/26,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,82.51
Americas,Trinidad and Tobago,Provitamins,2017/01/31,Lst_BUILDING_MATERIALS,brick,89.79
Oceania,French Polynesia,Jerseys,2002/04/07,Lst_METALS,zinc,59.22
Asia,Turkmenistan,Jerseys,2012/03/03,Lst_OTHER_MATERIALS,ash,33.0
Oceania,Niue,Cocoa beans,2010/12/14,Lst_METALS,alloy,58.42
Asia,Pakistan,T-shirts,2009/03/16,Lst_METALS,platinum,48.63
Americas,Belize,Bananas,2005/12/16,Lst_OTHER_MATERIALS,cardboard,81.21
Europe,Lithuania,Bananas,2008/12/03,Lst_FABRICS,lace,31.57
Europe,Andorra,iron,2004/07/03,Lst_METALS,aluminium,45.59
Americas,Bahamas,copper,2015/08/07,Lst_OTHER_MATERIALS,soil,41.71
Africa,Lesotho,Rice,2004/03/30,Lst_OTHER_MATERIALS,clay,40.42
Asia,Viet Nam,Meat,2007/12/25,Lst_BUILDING_MATERIALS,wood,65.55
Asia,"Taiwan, Province of China",fish,2017/12/28,Lst_FABRICS,cotton,67.56
Oceania,Guam,uranium,2006/11/09,Lst_BUILDING_MATERIALS,sand,46.95
Africa,Cameroon,seeds,2017/07/31,Lst_OTHER_MATERIALS,ash,69.48
Asia,Mongolia,Alcohol  ,2013/05/14,Lst_BUILDING_MATERIALS,sand,87.67
Africa,Cabo Verde,Cocoa beans,2014/10/23,Lst_METALS,aluminium,57.31
Americas,"Bonaire, Sint Eustatius and Saba",Cocoa beans,2009/05/24,Lst_FABRICS,silk,80.11
Americas,Virgin Islands (British),seeds,2006/01/28,Lst_FABRICS,linen,57.05
Americas,French Guiana,seeds,2019/10/07,Lst_METALS,steel,77.86
Oceania,Marshall Islands,Chocolate,2007/04/01,Lst_FABRICS,leather,85.75
Oceania,Palau,seeds,2020/01/05,Lst_FABRICS,wool,71.74
Asia,India,aluminium ,2004/07/26,Lst_FABRICS,leather,63.36
Asia,Mongolia,T-shirts,2004/06/01,Lst_OTHER_MATERIALS,mud,84.05
Asia,Tajikistan,Gold,2009/02/13,Lst_METALS,tin,41.48
Oceania,Cook Islands,copper,2009/10/07,Lst_FABRICS,silk,75.93
Americas,Bermuda,copper,2000/03/28,Lst_OTHER_MATERIALS,ice,30.62
Europe,Ireland,Jerseys,2015/12/17,Lst_BUILDING_MATERIALS,wood,96.35
Africa,"Tanzania, United Republic of",T-shirts,2006/01/25,Lst_FABRICS,FABRICS,33.51
Americas,Cayman Islands,Diamonds,2010/02/25,Lst_METALS,gold,57.2
Europe,Malta,uranium,2001/11/05,Lst_OTHER_MATERIALS,mud,85.21
Africa,Zimbabwe,fish,2016/09/03,Lst_FABRICS,man-made fibres,67.36
Americas,Panama,mercury,2018/08/03,Lst_FABRICS,lace,83.95
Europe,Czech Republic,Corn,2014/07/28,Lst_OTHER_MATERIALS,ash,35.21
Europe,Hungary,Beans,2009/08/05,Lst_FABRICS,leather,97.82
Asia,Mongolia,Corn,2014/05/03,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,76.09
Oceania,Australia,Cocoa beans,2005/12/09,Lst_FABRICS,lace,75.38
Americas,Sint Maarten (Dutch part),Beans,2009/04/17,Lst_BUILDING_MATERIALS,gravel,39.84
Africa,Swaziland,Corn,2014/08/05,Lst_BUILDING_MATERIALS,sand,43.74
Americas,Uruguay,fish,2001/05/17,Lst_BUILDING_MATERIALS,slate,88.92
Americas,Saint Pierre and Miquelon,Alcohol  ,2005/01/04,Lst_BUILDING_MATERIALS,plastic,86.48
Africa,Tunisia,Silver ,2000/04/05,Lst_OTHER_MATERIALS,paraffin,95.68
Americas,Bahamas,Antibiotics ,2003/01/28,Lst_FABRICS,linen,82.83
Asia,Korea (Democratic Peoples Republic of),Antibiotics ,2012/02/28,Lst_BUILDING_MATERIALS,glass,91.11
Americas,Martinique,pullovers ,2016/09/23,Lst_OTHER_MATERIALS,coal,31.2
Africa,Zambia,Palm oil,2018/03/01,Lst_FABRICS,linen,69.17
Europe,Romania,Palm oil,2004/12/22,Lst_METALS,aluminium,70.94
Americas,Panama,aluminium ,2014/03/29,Lst_FABRICS,FABRICS,89.03
Asia,Thailand,Coffee,2015/03/14,Lst_FABRICS,silk,42.17
Asia,Kuwait,Diamonds,2001/04/15,Lst_FABRICS,FABRICS,33.4
