Continent,Country,Product,Date,Materials,Product,Volume
Europe,Croatia,Jerseys,2003/03/05,Lst_METALS,zinc,94.52
Americas,Martinique,Alcohol  ,2018/07/15,Lst_OTHER_MATERIALS,dust,68.92
Africa,Morocco,Cocoa beans,2015/04/08,Lst_FABRICS,wool,62.13
Americas,Bermuda,magnesium ,2006/07/13,Lst_BUILDING_MATERIALS,sand,99.53
Europe,Montenegro,safflower,2010/11/05,Lst_METALS,iron,54.72
Oceania,Australia,pullovers ,2021/06/10,Lst_BUILDING_MATERIALS,plastic,73.41
Africa,Gabon,pullovers ,2016/02/14,Lst_FABRICS,cloth,82.71
Asia,Timor-Leste,aluminium ,2012/08/27,Lst_OTHER_MATERIALS,oil,62.97
Oceania,Norfolk Island,fish,2002/09/15,Lst_BUILDING_MATERIALS,slate,63.34
Asia,Malaysia,fish,2001/01/12,Lst_OTHER_MATERIALS,steam,63.46
Oceania,Micronesia (Federated States of),Jewelry,2008/03/02,Lst_FABRICS,wool,90.07
Americas,Guatemala,aluminium ,2015/08/25,Lst_OTHER_MATERIALS,clay,70.04
Africa,Sierra Leone,magnesium ,2019/03/23,Lst_OTHER_MATERIALS,charcoal,82.19
Asia,Japan,magnesium ,2014/12/03,Lst_METALS,iron,51.37
Europe,Norway,fish,2019/01/02,Lst_METALS,bronze,84.03
Asia,Kuwait,fish,2011/05/09,Lst_OTHER_MATERIALS,oil,49.87
Europe,Faroe Islands,Beans,2008/02/09,Lst_FABRICS,FABRICS,36.27
Africa,Sudan,Corn,2018/02/09,Lst_FABRICS,FABRICS,85.99
Europe,Holy See,Caps,2007/03/15,Lst_OTHER_MATERIALS,steam,88.4
Americas,Aruba,T-shirts,2003/09/03,Lst_BUILDING_MATERIALS,stone,58.33
Africa,R̩union,Rice,2002/03/07,Lst_FABRICS,nylon,86.81
Americas,Saint Kitts and Nevis,Jerseys,2010/06/01,Lst_BUILDING_MATERIALS,metal,43.83
Asia,Singapore,Silver ,2014/05/04,Lst_OTHER_MATERIALS,clay,59.85
Europe,Spain,uranium,2011/04/25,Lst_BUILDING_MATERIALS,concrete,59.4
Europe,Portugal,Jewelry,2008/04/24,Lst_METALS,carbon dioxide,64.6
Americas,Virgin Islands (British),Provitamins,2013/12/15,Lst_OTHER_MATERIALS,steam,90.56
Americas,Saint Barth̩lemy,Palm oil,2006/11/10,Lst_FABRICS,FABRICS,78.42
Americas,Cuba,Jewelry,2015/03/07,Lst_METALS,helium,84.45
Oceania,Northern Mariana Islands,Antibiotics ,2001/02/12,Lst_FABRICS,cotton,52.88
Asia,Armenia,Jewelry,2007/07/16,Lst_OTHER_MATERIALS,ice,42.39
Oceania,Cook Islands,safflower,2008/08/03,Lst_OTHER_MATERIALS,rubber,41.11
Africa,Uganda,Caps,2006/07/19,Lst_METALS,carbon dioxide,33.88
Europe,Ukraine,Meat,2015/08/05,Lst_METALS,hydrogen,48.33
Europe,Poland,Caps,2003/01/05,Lst_FABRICS,lace,80.05
Europe,Liechtenstein,Rice,2014/11/27,Lst_FABRICS,lace,97.5
Oceania,American Samoa,Caps,2019/01/23,Lst_BUILDING_MATERIALS,brick,92.47
Asia,Kuwait,Jewelry,2008/06/24,Lst_OTHER_MATERIALS,chalk,82.3
Oceania,Norfolk Island,safflower,2015/11/26,Lst_BUILDING_MATERIALS,concrete,32.08
Africa,Gabon,Bananas,2014/10/18,Lst_FABRICS,cotton,55.57
Europe,San Marino,Silver ,2000/03/25,Lst_OTHER_MATERIALS,coal,65.38
Europe,Belarus,Alcohol  ,2016/02/22,Lst_METALS,hydrogen,62.73
Africa,Somalia,Antibiotics ,2012/11/18,Lst_FABRICS,cotton,75.58
Europe,Switzerland,Gold,2008/02/14,Lst_BUILDING_MATERIALS,cement,60.66
Europe,Portugal,Antibiotics ,2020/10/26,Lst_BUILDING_MATERIALS,brick,54.16
Oceania,Guam,Silver ,2003/10/20,Lst_BUILDING_MATERIALS,concrete,55.68
